,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
12816,39159,21.0,4.8,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,17,2.9794101127707657
12817,44883,32.0,4.9,Sunny,Medium,1,Meal,motorcycle,0.0,No,Urban,16,7.761199672816212
12818,33280,21.0,4.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,13.681378564062966
12819,21338,30.0,4.5,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,18,9.363369184039708
12820,37398,20.0,4.8,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,32,6.147404652585687
12821,29024,30.0,4.5,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,1.4897768127270394
12822,18406,35.0,4.8,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,37,13.989249784593346
12823,38403,36.0,5.0,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,4.6102856655685205
12824,828,25.0,4.2,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,3.0251492864361618
12825,42150,25.0,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,27,3.0408160989721646
12826,31062,26.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,22,9.327028546505357
12827,38430,28.0,4.5,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,14,7.719720634534413
12828,23788,35.0,4.0,Fog,High,1,Meal,scooter,1.0,No,Urban,34,6.081185877665372
12829,4542,20.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,19.9756321755438
12830,7153,35.0,4.8,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,28,3.027364829387836
12831,16586,25.0,4.9,Windy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,19,3.1162127423935866
12832,5593,26.0,5.0,Sunny,Low,1,Buffet,motorcycle,0.0,No,,26,16.902993744226492
12833,6919,28.0,4.6,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,11,6.037614687035504
12834,18818,37.0,4.7,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,27,6.050406061320017
12835,11956,30.0,5.0,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,39,7.546670729170753
12836,30790,26.0,4.8,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,14,4.681596819468899
12837,18214,31.0,4.9,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,32,3.108988330546308
12838,30317,31.0,4.4,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,9.348109676179929
12839,21005,38.0,4.6,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,23,17.138105845680688
12840,40820,27.0,5.0,Sunny,Low,1,Snack,scooter,0.0,No,Urban,23,4.469606138994845
12841,6357,37.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,13.405500819812064
12842,29054,35.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,30,13.828993309211802
12843,18934,21.0,4.7,Windy,Low,2,Buffet,scooter,0.0,No,Urban,13,1.5202946796974206
12844,31502,34.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,16,17.073624954178904
12845,23038,34.0,4.1,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,4.717601091654031
12846,25514,30.0,4.6,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,28,7.772809995464719
12847,14331,36.0,4.2,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,35,6.058848944481087
12848,7716,30.0,5.0,Fog,Medium,0,Snack,motorcycle,0.0,Yes,Metropolitian,44,12.099390766415885
12849,19750,32.0,4.7,Sandstorms,Medium,2,Drinks,scooter,0.0,No,Metropolitian,26,13.98991687733361
12850,36818,31.0,4.4,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,1.4897768127270394
12851,43321,31.0,4.3,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,44,13.97195088303513
12852,31450,37.0,4.6,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,4.56122368116472
12853,20233,28.0,4.5,Stormy,High,0,Meal,motorcycle,1.0,No,,19,1.560714912156971
12854,44311,37.0,3.5,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Urban,40,16.114084227679157
12855,21485,33.0,4.4,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,38,10.865675782683507
12856,44498,35.0,4.5,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,1.5526968770522136
12857,19057,33.0,5.0,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,17.076258901163584
12858,35041,38.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,20,13.972036025840136
12859,42210,24.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,4.590769055358847
12860,30267,34.0,4.4,Stormy,Medium,1,Buffet,scooter,0.0,No,Urban,34,6.29013467758336
12861,37331,36.0,3.8,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,13.620331895002275
12862,28936,23.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,24,16.98428375277837
12863,12394,30.0,4.7,Cloudy,Low,1,Drinks,scooter,0.0,No,Urban,18,3.10536989168828
12864,43936,27.0,4.8,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,15,20.851726357428884
12865,13351,37.0,4.8,Fog,Medium,1,Snack,scooter,1.0,Yes,Metropolitian,41,12.116886186365793
12866,32640,38.0,4.8,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21,10.756273454102447
12867,37445,33.0,4.6,Sandstorms,Low,1,Meal,motorcycle,,No,Metropolitian,22,7.862668167467362
12868,8164,32.0,4.1,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,37,19.915135664662472
12869,24669,38.0,3.2,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,32,12.256927745686042
12870,31832,25.0,4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,13.619597248712102
12871,21821,27.0,4.7,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,28,4.610339345133133
12872,30760,23.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,15,16.853347148196544
12873,39451,30.0,4.7,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,29,10.756415548602094
12874,6157,38.0,4.6,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,9.348072739298184
12875,6685,22.0,4.7,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,7.7903367336244065
12876,2030,24.0,4.9,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,21,3.104660875498153
12877,30889,24.0,4.9,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,3.0295222223507365
12878,41828,38.0,4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,18,3.1049287720089502
12879,13366,25.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,10.88124973135474
12880,24979,22.0,4.9,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,19,4.395362660713886
12881,9881,37.0,3.5,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,35,19.91468696565216
12882,39204,35.0,4.5,Cloudy,Medium,2,Buffet,scooter,1.0,No,,18,9.181146898732171
12883,26888,32.0,4.6,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,35,19.659414837289532
12884,2225,32.0,4.4,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,36,20.183529728735518
12885,26789,32.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,1.5294841734467386
12886,30694,28.0,4.1,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,31,6.14716055847898
12887,18422,27.0,4.8,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,24,1.5525820789286526
12888,3590,32.0,4.1,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,9.314907489190494
12889,19147,24.0,4.5,Sunny,Medium,2,Buffet,scooter,0.0,,,12,12.098934379976342
12890,34041,21.0,4.6,Windy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,24,4.610365143964573
12891,42951,34.0,4.9,Windy,Low,1,Snack,scooter,1.0,No,Urban,28,17.074904532017204
12892,3328,33.0,4.8,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Urban,21,4.657133018447811
12893,29004,,,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Urban,47,12.236561539327266
12894,33604,38.0,4.6,Cloudy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,26,3.0597099620857606
12895,7299,30.0,4.9,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,49,13.582342704316641
12896,2324,36.0,5.0,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,44,10.906058503130946
12897,34606,30.0,4.1,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,34,16.82747277312784
12898,42536,20.0,5.0,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,18,10.70416127123685
12899,4043,30.0,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,1.5725337265584898
12900,42736,29.0,4.9,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,27,7.862668167467362
12901,9329,33.0,4.8,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,23,7.719013857263856
12902,16862,30.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27,16.981793198507745
12903,30381,24.0,4.8,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,12,1.5263928765250905
12904,5043,28.0,4.8,Sunny,High,2,Buffet,scooter,0.0,No,Urban,15,6.29013467758336
12905,40450,27.0,4.5,Sandstorms,Jam,2,Snack,scooter,1.0,No,Urban,29,17.077992872142435
12906,28448,29.0,4.5,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,1.5367514975188885
12907,19845,30.0,5.0,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,3.1044024322563075
12908,27655,26.0,4.7,Sandstorms,High,0,Snack,motorcycle,1.0,No,Urban,28,3.104571867322666
12909,15161,20.0,4.5,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,41,9.055898607597594
12910,21572,33.0,4.7,Stormy,High,2,Meal,motorcycle,1.0,No,Metropolitian,30,1.5297518759268995
12911,35678,32.0,4.2,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,37,9.313347514445379
12912,37763,21.0,4.9,Sunny,Medium,2,Buffet,electric_scooter,,No,Urban,13,20.442929762531403
12913,36520,28.0,4.5,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,29,10.445135378889939
12914,2047,38.0,4.9,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,13.789630730037711
12915,1495,21.0,4.6,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,29,17.07644834659759
12916,44504,30.0,5.0,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,9.348052750787868
12917,14450,35.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,19.688413407774192
12918,17329,37.0,4.6,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,21,17.137830077695
12919,13813,32.0,4.8,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,44,10.564540523636872
12920,8839,22.0,4.6,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,38,12.463888116526011
12921,970,27.0,4.4,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15,2.979598702088427
12922,20642,36.0,4.6,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,17,3.108983788292962
12923,23730,23.0,4.9,Sandstorms,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,15,6.050486021591556
12924,19765,,,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,12.29361121817255
12925,38043,28.0,4.9,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,6.11986671196581
12926,30092,,,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,25,13.788480752443377
12927,8773,28.0,4.7,Windy,High,2,Buffet,electric_scooter,0.0,,,11,2.930306706301787
12928,39165,25.0,4.5,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,19.675003918664654
12929,37677,34.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,34,9.087980107897497
12930,19941,38.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,20,1.5725337265584898
12931,9201,20.0,4.6,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26,7.762556904414814
12932,7826,25.0,4.9,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,19,19.61916749330653
12933,8242,37.0,4.3,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,29,4.6566490276703165
12934,40067,26.0,4.3,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,37,3.1161423845696086
12935,21836,23.0,4.9,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,16,9.122100805284978
12936,4015,22.0,4.8,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,7.448627554478591
12937,7500,21.0,4.7,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,22,4.717601091654031
12938,20934,22.0,4.5,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,1.489910970354406
12939,4278,,,Fog,Low,2,Buffet,motorcycle,0.0,No,Urban,11,7.68319140518767
12940,18784,30.0,4.4,Sandstorms,High,2,Snack,scooter,0.0,No,Metropolitian,31,6.081387490763921
12941,16710,37.0,4.7,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,25,9.076358225573609
12942,29871,33.0,4.6,Cloudy,Low,2,Meal,scooter,1.0,No,,29,13.97014466551021
12943,18277,28.0,4.8,Fog,Low,1,Drinks,scooter,,No,Urban,15,9.326360256795718
12944,24947,37.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,7.56694909170309
12945,23917,25.0,4.9,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,24,10.587145366870933
12946,25598,25.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,36,10.642185461889508
12947,35496,27.0,5.0,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,10,2.979598702088427
12948,25793,37.0,4.6,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,19,7.683697910339948
12949,39490,29.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,16.635798060885406
12950,21129,29.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,17,4.663566688756208
12951,29707,23.0,4.5,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,14,16.852086415653744
12952,27717,21.0,4.4,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,1.5525879791024142
12953,20678,39.0,4.5,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,34,17.076712975282852
12954,26856,39.0,4.5,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,26,3.0600204998041343
12955,5870,32.0,5.0,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,43,7.447061074939585
12956,28912,21.0,4.6,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,23,10.725453068544148
12957,33436,23.0,4.8,Windy,Low,1,Buffet,scooter,1.0,,Metropolitian,10,20.253584375811304
12958,37814,22.0,4.7,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,25,6.050461888026898
12959,36475,39.0,3.5,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,32,17.077999100699763
12960,4698,23.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,46,12.099354574482115
12961,11137,36.0,3.6,Stormy,Jam,2,Snack,scooter,1.0,Yes,Metropolitian,44,10.428148593498358
12962,21138,22.0,4.8,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,25,9.220418694238614
12963,40113,21.0,4.6,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,20,10.586484616110663
12964,275,39.0,4.1,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,39,20.442929762531403
12965,31404,25.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,15,1.5524148918517984
12966,37908,39.0,4.7,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,25,6.218076509050242
12967,41465,,,,,3,Buffet,scooter,,No,Urban,16,12.10140391087267
12968,39729,24.0,4.6,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,25,6.081091813761124
12969,13309,21.0,4.6,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,31,16.476559473732713
12970,12698,36.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,27,7.684168603495933
12971,44549,21.0,5.0,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,28,4.657159781886475
12972,11599,37.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,29,12.42075039063871
12973,32181,20.0,3.1,Sunny,Low,2,Drinks,electric_scooter,2.0,No,Metropolitian,43,10.906553214779871
12974,33052,36.0,4.7,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32,9.348206267036693
12975,31230,20.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,22,19.688565914791827
12976,2748,25.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,18,3.1051337360123803
12977,19449,21.0,4.0,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,35,13.631440268137917
12978,29817,29.0,4.5,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,1.5204556869457486
12979,7669,30.0,4.6,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,23,19.68855300536724
12980,34198,25.0,4.1,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,9.088013799016629
12981,17390,32.0,4.6,Fog,Medium,1,Meal,scooter,1.0,No,Urban,17,9.313614929491393
12982,10232,27.0,4.8,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,36,12.435183278380865
12983,28061,25.0,4.9,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27,7.546676276279247
12984,9668,27.0,4.9,Sunny,High,1,Meal,motorcycle,0.0,No,Urban,12,6.0379902534377425
12985,11454,21.0,4.8,Windy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,18,12.116939023367273
12986,12367,34.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,49,11.916582838065272
12987,30533,33.0,4.9,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,22,10.587773645644404
12988,37851,20.0,5.0,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,26,20.851598740030827
12989,21002,29.0,4.7,Cloudy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,42,10.724189700664816
12990,16518,32.0,4.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,40,12.435005114285289
12991,33865,,,Sunny,Medium,2,Meal,motorcycle,0.0,No,Urban,15,4.395555480533581
12992,11169,28.0,4.8,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,23,19.87568060491353
12993,3351,32.0,4.6,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,15,9.220865974717585
12994,435,37.0,4.7,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,19.087110814123832
12995,37319,22.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,4.528282399940804
12996,31619,26.0,4.6,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39,16.90375725450711
12997,11074,28.0,4.6,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,25,14.02175080343525
12998,2594,22.0,4.7,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,21,12.240858273886175
12999,3422,30.0,4.9,Stormy,Medium,0,Buffet,motorcycle,,No,Metropolitian,43,12.071652558803487
13000,11518,30.0,4.2,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,39,1.5525876658669657
13001,43546,29.0,4.9,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,19,3.1089998008189426
13002,28728,20.0,4.6,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,23,19.65882871745623
13003,8797,20.0,3.8,Sunny,High,0,Snack,motorcycle,2.0,No,Metropolitian,47,1.5524064563113753
13004,40254,35.0,4.8,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,6.081440796957423
13005,16700,27.0,2.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,33,13.972194586988255
13006,35560,23.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,6.29013467758336
13007,146,20.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,12.463883023934917
13008,10495,,,,,3,Snack,bicycle,0.0,No,Metropolitian,15,1.5581322628541128
13009,11114,21.0,4.9,Windy,Medium,2,Meal,scooter,0.0,No,Metropolitian,27,4.58909945804712
13010,39241,37.0,4.6,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,26,10.564409665779
13011,13481,31.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,4.544230974866712
13012,37440,20.0,4.9,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,20,9.087965500946755
13013,44858,35.0,4.6,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,16,6.210607623138685
13014,22261,31.0,4.8,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,17.297865752893937
13015,33882,31.0,4.3,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,35,19.887012835829932
13016,5359,36.0,4.5,Windy,Jam,1,Snack,motorcycle,1.0,Yes,Metropolitian,41,13.76275436235237
13017,44070,36.0,4.6,Stormy,High,1,Drinks,scooter,1.0,No,Metropolitian,33,6.29013467758336
13018,27080,27.0,4.4,Sunny,High,0,Snack,motorcycle,2.0,No,Metropolitian,49,5016.915406501622
13019,29810,25.0,4.9,Stormy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,22,13.829770499629607
13020,17386,20.0,4.8,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,13.406475654384886
13021,39163,36.0,4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,16.903814838139517
13022,44961,32.0,3.6,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,40,16.368322472154034
13023,7799,22.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,7.862668167467362
13024,7824,39.0,4.8,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,29,2.9796333013861087
13025,35703,34.0,4.5,Fog,High,0,Drinks,motorcycle,1.0,No,,26,6.210169290052349
13026,3868,29.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,28,10.867908640113983
13027,4649,35.0,4.1,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,19.36253000107676
13028,22647,27.0,4.5,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,19,7.762394296742872
13029,9544,37.0,4.6,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,25,14.022136830347735
13030,32999,28.0,4.7,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,15,1.5147873433048076
13031,3111,32.0,4.9,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,33,4.717601091654031
13032,11862,24.0,5.0,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,14,4.6581936074384656
13033,7952,28.0,4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,21,12.256927745686042
13034,5970,23.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,41,10.75638385320914
13035,14994,23.0,4.9,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,21,10.28058206443576
13036,17956,29.0,4.7,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,10.866277542361992
13037,42232,31.0,4.8,Fog,Jam,0,Meal,motorcycle,0.0,No,Urban,27,4.537394871401189
13038,37190,30.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,1.5525801566280677
13039,76,24.0,4.6,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,13,9.220865974717585
13040,6628,,,,,3,Buffet,scooter,2.0,No,Metropolitian,36,11.007734763545226
13041,40228,25.0,4.9,Stormy,High,1,Drinks,scooter,1.0,No,Metropolitian,15,6.210605364046061
13042,24057,30.0,4.5,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,12.419602040798763
13043,14147,32.0,4.6,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,28,8.936297424648654
13044,10687,33.0,5.0,Sunny,Low,2,Snack,scooter,,No,Metropolitian,12,7.549949499059302
13045,29490,34.0,4.9,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,20,12.237791614989472
13046,26260,29.0,4.6,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,24,6.118933768592631
13047,3005,37.0,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,9.17829699622072
13048,10543,31.0,4.7,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,29,20.442929762531403
13049,9276,28.0,4.6,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,33,12.071652558803487
13050,2345,28.0,4.9,Fog,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,41,19.36744052558031
13051,6088,38.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,43,16.72253446731714
13052,10269,21.0,4.8,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,42,16.388699354704418
13053,16271,33.0,4.3,Stormy,Medium,0,Snack,motorcycle,1.0,Yes,Urban,48,13.789485363080189
13054,15803,26.0,4.9,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,21,19.343348762174134
13055,27680,37.0,4.4,Stormy,High,1,Buffet,scooter,1.0,No,,32,5.958847028204556
13056,22306,21.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,12.58026782216666
13057,10658,,,,,1,Buffet,motorcycle,1.0,No,Metropolitian,22,16423.476510124066
13058,988,34.0,4.4,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,40,10.59396549285644
13059,15179,27.0,3.2,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,36,10.756273454102447
13060,29279,39.0,4.1,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,33,12.43458552483367
